date,price_proxy,commodity,price_source,price_source_detail,price_series_desc,price_unit,futures_price,futures_return
1980-10-31,7.68,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.68,0.01178795575204239
1980-11-30,8.18,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,8.18,0.06307260345507482
1980-12-31,7.8,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.8,-0.04756841691910951
1981-01-31,7.8,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.8,0.0
1981-02-28,7.5,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.5,-0.03922071315328157
1981-03-31,7.59,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.59,0.01192857086527388
1981-04-30,7.6,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.6,0.0013166558847466092
1981-05-31,7.4,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.4,-0.026668247082160867
1981-06-30,7.05,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.05,-0.04845238338594693
1981-07-31,7.13,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.13,0.01128361760202723
1981-08-31,6.71,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.71,-0.060712283442614146
1981-09-30,6.21,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.21,-0.077438055038203
1981-10-31,6.06,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.06,-0.024451095864164385
1981-11-30,6.04,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.04,-0.0033057881344995543
1981-12-31,6.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.0,-0.006644542718668545
1982-01-31,6.13,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.13,0.021435280720065064
1982-02-28,6.04,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.04,-0.01479073800139652
1982-03-31,5.99,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.99,-0.008312599819365385
1982-04-30,6.17,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.17,0.029607425789938357
1982-05-31,6.27,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.27,0.01607751672753288
1982-06-30,6.12,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.12,-0.024214258120594634
1982-07-31,5.99,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.99,-0.021470684396876605
1982-08-31,5.59,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.59,-0.06911212496035035
1982-09-30,5.22,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.22,-0.06848188527246046
1982-10-31,5.06,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.06,-0.03113091859517314
1982-11-30,5.34,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.34,0.0538591696727293
1982-12-31,5.46,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.46,0.022223136784710107
1983-01-31,5.56,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.56,0.01814931850567736
1983-02-28,5.66,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.66,0.017825783952600593
1983-03-31,5.82,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.82,0.027876369528254896
1983-04-30,6.09,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.09,0.04534781997845916
1983-05-31,6.06,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.06,-0.00493828164058252
1983-06-30,5.9,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.9,-0.026757449169549252
1983-07-31,6.27,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.27,0.06082400373315555
1983-08-31,7.57,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.57,0.1884167128045282
1983-09-30,8.28,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,8.28,0.08964990094781067
1983-10-31,7.96,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.96,-0.03941396854087653
1983-11-30,7.81,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.81,-0.01902403600469693
1983-12-31,7.75,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.75,-0.007712120486339291
1984-01-31,7.85,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.85,0.012820688429061367
1984-02-29,7.28,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.28,-0.07538266958572226
1984-03-31,7.68,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.68,0.053488684950986354
1984-04-30,7.83,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.83,0.019342962843130973
1984-05-31,8.12,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,8.12,0.03636764417087468
1984-06-30,7.99,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.99,-0.01613939439540335
1984-07-31,6.95,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.95,-0.13944910020148238
1984-08-31,6.5,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.5,-0.06693948267510952
1984-09-30,6.09,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.09,-0.06515409517978576
1984-10-31,6.07,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.07,-0.0032894766503985817
1984-11-30,6.01,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.01,-0.009933856524290796
1984-12-31,5.82,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.82,-0.03212448680376978
1985-01-31,5.91,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.91,0.015345569674660497
1985-02-28,5.77,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.77,-0.02397375089799869
1985-03-31,5.88,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.88,0.018884681390527236
1985-04-30,5.88,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.88,0.0
1985-05-31,5.7,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.7,-0.031090587070030873
1985-06-30,5.62,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.62,-0.01413451093490492
1985-07-31,5.42,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.42,-0.03623584845404482
1985-08-31,5.1,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.1,-0.060855275721274804
1985-09-30,4.99,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,4.99,-0.021804629966852618
1985-10-31,4.85,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,4.85,-0.028457204814035686
1985-11-30,4.92,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,4.92,0.014329825554824982
1985-12-31,5.01,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.01,0.018127384592556695
1986-01-31,5.16,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.16,0.029500664396697962
1986-02-28,5.18,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.18,0.003868476777920238
1986-03-31,5.23,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.23,0.009606221805440018
1986-04-30,5.23,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.23,0.0
1986-05-31,5.25,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.25,0.0038167985267008042
1986-06-30,5.19,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.19,-0.011494379425735168
1986-07-31,5.11,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.11,-0.015534292962184226
1986-08-31,4.99,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,4.99,-0.02376349445218562
1986-09-30,4.85,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,4.85,-0.028457204814035686
1986-10-31,4.55,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,4.55,-0.06385147198653263
1986-11-30,4.64,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,4.64,0.019587133275304813
1986-12-31,4.67,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,4.67,0.006444705442641974
1987-01-31,4.7,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,4.7,0.006403437035207071
1987-02-28,4.69,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,4.69,-0.0021299262578249323
1987-03-31,4.73,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,4.73,0.008492620045653654
1987-04-30,4.9,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,4.9,0.03531000261273931
1987-05-31,5.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.2,0.059423420470800625
1987-06-30,5.36,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.36,0.030305349495329148
1987-07-31,5.25,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.25,-0.02073589847917834
1987-08-31,5.02,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.02,-0.0447981428998947
1987-09-30,5.02,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.02,0.0
1987-10-31,5.04,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.04,0.003976148379639444
1987-11-30,5.36,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.36,0.061557892999433594
1987-12-31,5.63,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.63,0.04914546706888823
1988-01-31,5.73,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.73,0.017606088575049306
1988-02-29,5.96,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.96,0.039354950350610096
1988-03-31,6.05,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.05,0.014987790965491632
1988-04-30,6.39,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.39,0.0546759963466934
1988-05-31,6.98,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.98,0.08831464838483782
1988-06-30,8.18,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,8.18,0.1586432338403745
1988-07-31,8.5,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,8.5,0.038374012881615016
1988-08-31,8.33,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,8.33,-0.020202707317519497
1988-09-30,7.93,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.93,-0.049210420531994536
1988-10-31,7.53,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.53,-0.05175799383495461
1988-11-30,7.43,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.43,-0.013369183082134306
1988-12-31,7.53,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.53,0.013369183082134306
1989-01-31,7.69,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.69,0.021025741705750445
1989-02-28,7.41,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.41,-0.037090344209556925
1989-03-31,7.51,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.51,0.013405026468047865
1989-04-30,7.29,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.29,-0.02973191975547662
1989-05-31,7.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.2,-0.012422519998557258
1989-06-30,7.05,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,7.05,-0.021053409197832273
1989-07-31,6.83,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.83,-0.0317029432414786
1989-08-31,6.07,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.07,-0.11796606851129177
1989-09-30,5.7,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.7,-0.06289243023090241
1989-10-31,5.55,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.55,-0.026668247082161534
1989-11-30,5.66,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.66,0.019625964456748468
1989-12-31,5.64,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.64,-0.003539826705124094
1990-01-31,5.65,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.65,0.0017714796483823125
1990-02-28,5.56,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.56,-0.016057436895858812
1990-03-31,5.65,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.65,0.016057436895858812
1990-04-30,5.82,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.82,0.029644716584996678
1990-05-31,5.97,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.97,0.02544666566116427
1990-06-30,5.88,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.88,-0.015190165493975227
1990-07-31,5.97,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.97,0.015190165493975227
1990-08-31,6.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,6.0,0.00501254182354427
1990-09-30,5.99,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.99,-0.0016680571006968403
1990-10-31,5.88,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.88,-0.018534650216822657
1990-11-30,5.78,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.78,-0.017153079226249313
1990-12-31,5.72,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.72,-0.010434877292579747
1991-01-31,5.71,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.71,-0.0017497817237874802
1991-02-28,5.65,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.65,-0.01056347850956918
1991-03-31,5.76,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.76,0.019281929549450183
1991-04-30,5.77,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.77,0.0017346058122083008
1991-05-31,5.67,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.67,-0.017482962780347444
1991-06-30,5.56,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.56,-0.019591009477169852
1991-07-31,5.36,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.36,-0.03663413317978015
1991-08-31,5.66,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.66,0.05445991713238074
1991-09-30,5.64,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.64,-0.003539826705124094
1991-10-31,5.48,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.48,-0.02877896455004314
1991-11-30,5.48,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.48,0.0
1991-12-31,5.45,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.45,-0.005489492284771469
1992-01-31,5.54,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.54,0.01637889208403953
1992-02-29,5.59,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.59,0.008984786407815415
1992-03-31,5.67,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.67,0.014209830572653015
1992-04-30,5.66,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.66,-0.0017652255245692583
1992-05-31,5.87,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.87,0.036430741624913665
1992-06-30,5.94,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.94,0.011854499534548424
1992-07-31,5.59,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.59,-0.060729846207545846
1992-08-31,5.4,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.4,-0.03458033359677892
1992-09-30,5.36,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.36,-0.0074349784875180625
1992-10-31,5.26,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.26,-0.018832948333092236
1992-11-30,5.36,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,"SOYBEANS - PRICE RECEIVED, MEASURED IN $ / BU",$ / BU,5.36,0.018832948333092236
